student_name,tel,address,school,grade,tel,status
溫於肇,0989143301,臺北市松山區塔悠路70號3樓,新北市立中和高級中學,三年級,0938218340,
柯丞婭,0960053358,臺北市南港區東南街91號9樓,新北市立三芝高級中學,一年級,0929613220,
蔡楠衞,0937508657,臺北市中正區中華路２段10號,台北市立西松高級中學,二年級,0945885251,
馬晗銘,0920557126,苗栗縣後龍鎮龍文路55號,新北市立新店高級中學,三年級,0935809139,已離開
陳元坤,0933826944,臺南市南區濱南路34號3樓,台北市立實踐高級中學,二年級,0965696566,
蔡禧育,0955034047,彰化縣秀水鄉義興街6號,新北市立新北高級中學,二年級,0976141767,
趙亭嬌,0987249528,花蓮縣吉安鄉中正路１段58號,台北市立西松高級中學,一年級,0978445966,
馬佳萱,0928135065,臺中市北屯區昌平路２段金谷巷70號9樓之15,台北市立景美高級中學,三年級,0945330515,
余利石,0930465144,高雄市鳥松區澄湖路93號,台北市立景美高級中學,一年級,0977508623,
張棋鶴,0936417702,新北市新莊區中和街27號6樓,台北市立光明高級中學,三年級,0971361100,
陳森鼎,0955436958,高雄市苓雅區中東街43號之18,台北市立華岡高級中學,三年級,0910535306,
康語麗,0936051935,高雄市橋頭區仕豐南路仕豐北巷38號之16,新北市立金山高級中學,二年級,0970784044,
蕭俠琪,0987389276,臺南市歸仁區中正南路１段17號,台北市立南港高級中學,三年級,0988358432,
王若雲,0918948081,高雄市前鎮區崗山中街47號,新北市立三重高級中學,三年級,0905998834,
柯琳鳳,0929015671,高雄市小港區朝興路51號12樓,新北市立深坑高級中學,二年級,0951278062,
溫容珍,0922635675,新北市鶯歌區鳳吉三街44號,新北市立中和高級中學,二年級,0901186197,
嚴海蕾,0952631905,彰化縣社頭鄉忠義路28號之19,新北市立鶯歌高級中學,一年級,0949801594,
李禹蓓,0960120225,高雄市鳳山區過雄街21號,新北市立中和高級中學,三年級,0917429258,
莊容竹,0955823890,高雄市鳳山區光華東路42號8樓,新北市立中和高級中學,二年級,0925127512,
邱家肇,0934102064,新北市三重區仁愛街88號,台北市立大安高級中學,二年級,0972637258,
龔信勵,0960994393,宜蘭縣冬山鄉柯林三路58號之9,新北市立新店高級中學,三年級,0981682467,
劉凝連,0923376344,新北市汐止區水源路１段100號11樓,台北市立西松高級中學,一年級,0963989821,
溫禧誠,0987158304,屏東縣潮州鎮中山路74號之9,私立薇閣高級中學,三年級,0942966141,
吳吉曉,0955169347,桃園市中壢區大華二街86號,新北市立新店高級中學,二年級,0971710849,
郭丞明,0986523776,高雄市苓雅區三多五路27號7樓,新北市立淡水高級中學,一年級,0997012821,
卓嫣言,0933025203,臺中市梧棲區民和一街44號,台北市立實踐高級中學,三年級,0933905573,
林泰邦,0939086516,高雄市永安區維新路光明三巷62號之1,台北市立松山高級中學,三年級,0916022404,
林慶緹,0927406752,彰化縣芳苑鄉上城路68號,台北市立中山高級中學,一年級,0958209232,
陳名展,0938455109,高雄市橋頭區新莊路保金巷87號,台北市立松山高級中學,三年級,0928406498,
歐任銘,0917964263,花蓮縣豐濱鄉立德14號之12,新北市立中和高級中學,二年級,0935489795,
歐冬昭,0924520645,臺南市新營區新中路59號,台北市立第一女子高級中學,一年級,0942518945,
許宜志,0961320018,苗栗縣公館鄉玉泉32號12樓,新北市立金山高級中學,二年級,0947231740,
趙宇鬆,0924153689,桃園市平鎮區關爺西路78號6樓,台北市立松山高級中學,三年級,0956691122,
康保驥,0989310297,臺南市官田區勝利路46號5樓,台北市立大同高級中學,三年級,0943872453,
鍾影淇,0938927416,臺東縣綠島鄉中寮40號10樓,新北市立中和高級中學,三年級,0959449346,
林少成,0961431051,高雄市前鎮區振農巷69號12樓之12,新北市立新莊高級中學,一年級,0949723566,
劉叢薇,0933576433,高雄市楠梓區德信街56號,台北市立西松高級中學,三年級,0994464280,
郭津玲,0982382182,屏東縣麟洛鄉中正路立心巷73號6樓,新北市立鶯歌高級中學,二年級,0977061571,
楊嬡沛,0922875318,屏東縣內埔鄉大旺路72號之10,新北市立深坑高級中學,二年級,0969777313,
劉敏菁,0958853012,新北市土城區延吉街40號,台北市立大同高級中學,三年級,0939124421,
胡佑暢,0916425076,臺中市北區德化街10號7樓,新北市立新莊高中,二年級,0921295199,
蔡温知,0929263340,彰化縣秀水鄉安樂街4號之19,新北市立板橋高級中學,三年級,0990451292,
溫莘青,0956395224,臺中市霧峰區民生路中坑巷92號5樓,新北市立新莊高中,三年級,0954447487,
古瑩莉,0982424192,高雄市小港區高坪十三街59號,新北市立新店高級中學,三年級,0983337659,
黎齊錦,0934308153,高雄市大寮區武昌街18號之3,台北市立松山高級中學,二年級,0939093924,
林嵐煥,0930144996,新北市泰山區工專路27號,新北市立土城高級中學,三年級,0948831125,
王雪齊,0961936156,高雄市橋頭區三民路文化巷38號,台北市立第一女子高級中學,二年級,0990624144,
胡朋禧,0987423038,彰化縣二林鎮西庄巷71號,台北市立和平高級中學,一年級,0966527576,已離開
徐以育,0933094678,桃園市楊梅區西高山頂68號10樓,私立薇閣高級中學,一年級,0959108630,
林影瑋,0954751122,新北市林口區文化三路１段2號之17,新北市立中和高級中學,三年級,0995617109,已離開
張培玥,0934913605,高雄市田寮區西德路田尾巷95號5樓,台北市立中山高級中學,一年級,0948253419,
林瑜鈞,0972918345,臺南市西港區中州32號8樓,新北市立樹林高級中學,一年級,0989280324,
廖敏沐,0936968155,桃園市中壢區新生路53號,新北市立板橋高級中學,三年級,0971755928,
楊優昭,0963675863,桃園市蘆竹區蕃子厝56號10樓之7,台北市立大直高級中學,三年級,0986949204,
郭曉材,0914948206,屏東縣枋山鄉糖部路33號之18,新北市立板橋高級中學,三年級,0932793725,已離開
鄭順騏,0934245075,彰化縣秀水鄉宋厝巷14號,台北市立大直高級中學,二年級,0957418977,
周信庭,0986088490,高雄市前鎮區正勤路48號,新北市立新莊高級中學,二年級,0959003711,
張叡柯,0925228827,高雄市大寮區文化路文化二巷100號2樓,新北市立中和高級中學,三年級,0983651815,
郭慶眉,0955129299,高雄市三民區河堤路31號,新北市立林口高級中學,二年級,0921469564,
胡宥靄,0982526330,新北市新莊區昌德街98號,台北市立華岡高級中學,三年級,0947510197,
趙偉意,0972789040,宜蘭縣羅東鎮純精路２段59號6樓,台北市立實踐高級中學,三年級,0989198680,
詹以好,0916914055,桃園市中壢區大勇一街82號,新北市立新莊高中,一年級,0955146238,已離開
蕭興龍,0956772531,高雄市鳳山區代德三街6號3樓,新北市立三芝高級中學,二年級,0926197004,
鐘漢煥,0932178434,新竹市東區中華路１段9號,新北市立新莊高級中學,三年級,0969361549,
林港鴻,0953061239,新北市樹林區大安路82號2樓,台北市立大理高級中學,三年級,0989403746,
徐召潤,0913302561,高雄市三民區立人街12號,新北市立板橋高級中學,二年級,0971696383,
吳之佳,0926044643,屏東縣屏東市重慶路87號8樓之20,台北市立實踐高級中學,三年級,0903147011,
范美蓉,0970944496,花蓮縣花蓮市府後路69號,台北市立建國高級中學,二年級,0978326010,
黃泰照,0913772751,桃園市八德區桃鶯路95號,台北市立景美高級中學,一年級,0936632372,
許和景,0935525537,臺北市松山區寧安街94號7樓,新北市立三峽高級中學,二年級,0965029791,
潘暢鑫,0968681735,新竹縣關西鎮中豐路１段25號,新北市立新北高級中學,二年級,0902870450,
莊娟晨,0929909540,臺北市大安區安和路１段94號之9,私立薇閣高級中學,三年級,0995329655,
李凌瑜,0922091945,桃園市中壢區興忠街58號之6,私立薇閣高級中學,一年級,0946207893,
林凌育,0934073446,臺南市官田區二鎮8號,新北市立新莊高中,三年級,0917251707,
顏棠玲,0956796784,臺中市太平區長龍路１段中山巷25號7樓之2,台北市立華岡高級中學,三年級,0929354998,
張皓駱,0936418305,屏東縣屏東市廣勝路85號6樓,新北市立中和高級中學,二年級,0992511782,
劉卓維,0930380983,高雄市大社區食坑巷50號之16,新北市立新北高級中學,一年級,0999738156,
袁凡澍,0935490220,臺中市北區健行路42號,台北市立松山高級中學,二年級,0956454088,
林宏澤,0954978806,雲林縣水林鄉水林路43號6樓,台北市立和平高級中學,一年級,0998890986,
曾凱洪,0989646671,臺北市中正區銅山街71號之2,台北市立松山高級中學,三年級,0981889421,
劉棋珺,0935518374,嘉義市西區民生南路81號4樓,台北市立第一女子高級中學,二年級,0922357022,
徐力叢,0917129881,彰化縣花壇鄉東方二巷28號,台北市立實踐高級中學,二年級,0930596963,
陳志星,0928554759,雲林縣斗南鎮圓環街26號2樓,新北市立中和高級中學,一年級,0997858235,已離開
施林羣,0932998854,彰化縣和美鎮孝義路62號之6,新北市立瑞芳高級中學,一年級,0961185528,
鍾秀驥,0930101930,苗栗縣後龍鎮中龍里館前街17號2樓,台北市立實踐高級中學,二年級,0995944899,
楊堯樺,0938545186,彰化縣彰化市忠勢巷6號10樓,新北市立中和高級中學,一年級,0945008805,已離開
薛儀津,0961758753,臺南市北區大武街72號3樓,台北市立大理高級中學,二年級,0948073596,
林鋒鴻,0923291372,臺中市南區五權南路16號,新北市立中和高級中學,一年級,0978773540,
鄒力清,0930503234,彰化縣埔心鄉五福路21號4樓,台北市立西松高級中學,二年級,0983041213,
李廷昊,0968191632,彰化縣員林市井仔巷33號,新北市立金山高級中學,一年級,0949190497,
陸冉菁,0934757041,臺南市中西區府前路１段67號,新北市立淡水高級中學,三年級,0988336710,
戴正詩,0936224284,臺北市中正區重慶南路２段26號8樓之16,台北市立大直高級中學,二年級,0947918167,
游常楠,0924564765,臺中市北屯區興安路１段98號,台北市立中山高級中學,一年級,0997641178,
魏于蒨,0952075732,桃園市觀音區仁德街53號8樓,私立薇閣高級中學,二年級,0974032095,
唐弘益,0961620917,高雄市鼓山區蓮海路51號,新北市立泰山高級中學,二年級,0922115734,
姜晴舒,0938995861,苗栗縣通霄鎮南和路１段21號,台北市立中山高級中學,一年級,0935629371,
田婷綺,0911721655,臺南市安平區建平四街22號,新北市立樹林高級中學,二年級,0909534440,
童宗斯,0922807534,高雄市苓雅區和平一路16號,新北市立三芝高級中學,三年級,0918031943,
金洋瑞,0958830395,桃園市中壢區高下路5號,新北市立新北高級中學,三年級,0931552451,
李術雲,0923236346,臺中市大甲區中山路２段60號,台北市立大同高級中學,三年級,0985129310,
楊致記,0920134131,高雄市鳳山區河堤街29號,台北市立和平高級中學,二年級,0990096864,已離開
林利業,0971425705,南投縣中寮鄉新城巷12號,新北市立三重高級中學,三年級,0982397715,
石歌韋,0923181386,臺南市楠西區中正路99號,新北市立三峽高級中學,三年級,0977403898,
陳凝瑋,0917265790,高雄市彌陀區文安路四巷南弄23號,新北市立五股高級中學,一年級,0981433144,
曹慶筠,0920691898,新竹縣關西鎮北門口6號,新北市立三重高級中學,二年級,0904011425,
黃均皓,0956003182,桃園市桃園區宏昌九街24號11樓,新北市立新莊高中,一年級,0916338719,
潘華青,0915159110,臺中市太平區光明路16號12樓,新北市立淡水高級中學,一年級,0954208396,
吳升新,0927919263,花蓮縣花蓮市美工五街74號,新北市立深坑高級中學,二年級,0930972733,已離開
陳劉榮,0934088083,桃園市桃園區龍壽街90號10樓,新北市立新莊高級中學,三年級,0945301671,
張強翰,0963577426,宜蘭縣冬山鄉內湖一路19號,台北市立和平高級中學,二年級,0907158609,
程剛邦,0939334024,雲林縣大埤鄉北鎮66號3樓,新北市立中和高級中學,一年級,0964574217,
黃毅裕,0936121683,彰化縣二林鎮三德街1號,新北市立新莊高中,三年級,0907652757,
吳泓銘,0931426724,臺中市外埔區山美路37號11樓之6,台北市立松山高級中學,三年級,0915686292,
陳尹鈺,0968249356,臺南市安南區館安三路95號,台北市立和平高級中學,一年級,0952958510,
張冠宛,0960781459,新竹市香山區中華路４段20號之18,台北市立中正高級中學,二年級,0996765553,
柯仁宸,0912102787,嘉義市西區友忠路13號之11,台北市立西松高級中學,三年級,0933315151,
黃峻華,0933633816,高雄市大樹區中山路56號之4,台北市立建國高級中學,三年級,0900306392,
周嘉然,0989998390,臺中市西屯區西墩南二巷82號8樓,新北市立中和高級中學,二年級,0975312152,
歐煒風,0929703760,桃園市大溪區大溪坪67號之1,新北市立三峽高級中學,二年級,0938788415,
李育陽,0918376041,新北市新莊區八德街62號,新北市立中和高級中學,三年級,0956478411,
侯宇華,0927159429,桃園市平鎮區延平路２段47號9樓,新北市立新莊高中,二年級,0961548786,
薛川永,0923188631,高雄市三民區義利街16號5樓,台北市立實踐高級中學,二年級,0907795468,
蔡智靜,0958922665,新竹縣竹北市惟馨街63號,台北市立大同高級中學,二年級,0931190815,
黃晤晨,0972640500,臺北市中正區愛國西路6號,新北市立中和高級中學,一年級,0932624125,
梁成清,0920186473,屏東縣屏東市工業二路5號,新北市立深坑高級中學,三年級,0926912634,
鐘冠書,0989384017,嘉義市東區保忠三街15號4樓,新北市立三峽高級中學,三年級,0917512614,
