student_name,tel,city,district,route
石瑜羽,0913559190,高雄市,前鎮區,衙孝街42號
簡慈爍,0927671518,臺中市,沙鹿區,賢仁街15號9樓
呂宗宥,0920172674,臺南市,仁德區,義林六街40號
邱懷豔,0910356808,新北市,淡水區,埤島7號
鄭俠弘,0986549891,彰化縣,溪湖鎮,久安一街47號5樓
潘欣立,0937195342,新竹市,東區,東勝路12號10樓之7
張修宗,0937305492,苗栗縣,後龍鎮,溪洲路58號5樓之4
劉瓊菡,0927492472,桃園市,中壢區,仁德街45號7樓
李元珊,0919499647,高雄市,三民區,建元路30號
徐均霆,0963738886,花蓮縣,花蓮市,福源街68號
廖昭雨,0988064817,苗栗縣,公館鄉,信東街39號之19
蔡夕欣,0934443568,苗栗縣,苗栗市,光華街合園三巷58號之18
白楠淳,0926495437,新北市,板橋區,莒光路80號
黎好蓓,0921995368,高雄市,仁武區,永榮二街74號
鄭瑄靄,0919205552,臺中市,霧峰區,成功路56號之7
湯安沛,0961133714,新北市,平溪區,竿蓁林48號11樓之6
涂全苡,0929846043,屏東縣,枋寮鄉,工業三街96號12樓
許優春,0937371997,彰化縣,二林鎮,武山巷70號3樓
李淳達,0913940408,苗栗縣,南庄鄉,橫屏背81號12樓
鄒影維,0968712325,桃園市,中壢區,啟文路３段25號
董玉禹,0982980379,高雄市,鳥松區,大埤路14號之5
余棋靖,0919716625,臺南市,官田區,裕農路小山巷57號11樓
廖棋萍,0926561628,高雄市,楠梓區,和光街82號
陸平維,0953313594,臺中市,神岡區,豐洲路64號
陸祉聰,0938497042,臺中市,北區,太原北路14號之12
程昭禹,0926080261,彰化縣,田尾鄉,溪頂路53號之18
洪彥瓊,0929790786,臺中市,大里區,中興路２段45號之4
陳志邦,0988255807,臺中市,龍井區,龍門路十張仔巷18號
賴妹笑,0988386456,新北市,中和區,景安路16號
程奕忠,0961793361,新北市,板橋區,漢生西路22號
劉立菡,0932415442,高雄市,岡山區,仁義路21號
詹嘉誠,0972603363,屏東縣,枋寮鄉,民生路15號
戴星珺,0956061072,臺中市,神岡區,陽東營區44號
黃嘉昊,0986030826,臺南市,南區,萬年六街94號之16
蔡方添,0911330924,臺南市,歸仁區,忠孝路36號之20
趙姝晉,0939928137,苗栗縣,三義鄉,大坑79號2樓
張儀璧,0917132659,雲林縣,臺西鄉,三和55號
曾寧莎,0918907763,雲林縣,林內鄉,榮興85號之9
連濮莎,0933931241,臺中市,大雅區,春亭一街39號2樓
趙恬樂,0972690548,桃園市,八德區,後庄街54號8樓
王禧韜,0955864090,臺中市,大肚區,中沙路90號之9
汪展遠,0952289259,屏東縣,萬丹鄉,客厝路70號
連強潤,0932856079,雲林縣,斗六市,上海西路97號2樓
謝善潮,0926440047,屏東縣,屏東市,自立路45號
周德才,0928222925,苗栗縣,大湖鄉,重光路54號
鄭安芪,0989909637,新北市,三芝區,南勢崗39號
藍亞天,0927200743,彰化縣,埔鹽鄉,埔打路18號
連良許,0932539759,雲林縣,斗南鎮,建國二路5號
江函慧,0918615195,高雄市,楠梓區,後勁北路34號
張俊康,0982767429,桃園市,大園區,中華路34號8樓之20
洪洢越,0920370389,花蓮縣,吉安鄉,慶豐五街49號之17
林函靄,0954769324,苗栗縣,頭份市,銀河南路8號
汪召寧,0961207060,彰化縣,溪州鄉,信義路27號2樓
李捷月,0934458596,桃園市,龜山區,興華一街22號9樓
紀苡鬆,0956371421,高雄市,杉林區,茄苳巷78號之16
呂芯馨,0912672946,臺中市,大里區,瑞城二街96號8樓
劉得鋒,0972892679,臺中市,大雅區,中山七路88號4樓
林歡翊,0958558295,屏東縣,枋寮鄉,中正大路96號之10
龔國琦,0926041766,臺中市,東勢區,東坑路33號2樓
許宸郁,0928537316,宜蘭縣,冬山鄉,梅山路33號
邱卓英,0912408565,屏東縣,高樹鄉,公平路3號
蔣潮璟,0918804785,屏東縣,東港鎮,興和路29號
李眉芮,0919039590,嘉義市,西區,雙園街2號5樓
柯耀鋭,0972635703,彰化縣,二林鎮,光明街74號
唐歌雁,0913120214,高雄市,楠梓區,加昌路34號
許婕添,0988912821,苗栗縣,通霄鎮,通西里中山路80號之10
張冠泰,0919624291,臺中市,龍井區,遠東街88號
楊勝華,0987231688,臺中市,西屯區,市政路41號之19
歐宸鬆,0927311275,高雄市,六龜區,光復路93號8樓之4
洪凝凡,0932027098,彰化縣,田中鎮,中州路１段97號
薛穎翊,0926011618,新竹縣,寶山鄉,湳坑路１段99號12樓
吳亮傑,0936488488,彰化縣,彰化市,崙美路20號
賴威鑫,0956684657,高雄市,前鎮區,衙愛街60號12樓
程瑋銘,0928023837,臺中市,清水區,信義三街45號
巫燦韶,0935445327,彰化縣,溪州鄉,中央路7號
尤強浩,0955531341,桃園市,中壢區,新建市場94號12樓
彭婧賢,0915102991,高雄市,大寮區,美滿街51號
陳浩茂,0910766673,花蓮縣,秀林鄉,關原46號7樓之12
蔡偉奇,0922911684,臺北市,大安區,通安街7號
馬瑩美,0920716024,高雄市,岡山區,信中街78號
侯倩進,0918073664,嘉義市,西區,上海路81號8樓之16
陳庸朋,0919205497,新北市,永和區,林森路7號2樓
鄧樸琛,0939333447,高雄市,鳳山區,寶陽路60號7樓
李力悦,0938169135,新北市,土城區,中華路２段3號
顏巖斯,0913550660,高雄市,前鎮區,育德路95號
白清鑫,0958726553,新北市,鶯歌區,重慶街16號
方子懋,0932006348,苗栗縣,竹南鎮,塭仔頭78號
江容益,0927872704,澎湖縣,馬公市,西文澳41號
廖暢記,0953124728,屏東縣,佳冬鄉,玉光街50號之7
廖書良,0954410156,臺南市,鹽水區,過港17號12樓之2
康傑凡,0988395821,新竹縣,關西鎮,光復路61號12樓
李祐道,0988750663,臺南市,佳里區,溪州65號
林煥飛,0928359416,花蓮縣,花蓮市,國富十三街2號
楊成楷,0924542052,臺北市,信義區,虎林街61號
古玲豔,0926084577,嘉義縣,竹崎鄉,下厝坑30號
李宜玲,0968311710,新竹縣,竹北市,中山五街49號4樓
施寧文,0989926636,基隆市,七堵區,大成街49號
劉均港,0935267833,桃園市,龍潭區,高原路65號9樓
郭凌南,0926291945,雲林縣,北港鎮,北辰路90號之19
姜洋若,0923011962,臺中市,東區,旱溪街92號
朱許鑫,0955149255,屏東縣,高樹鄉,拓林巷12號8樓
鍾爾辰,0935674848,高雄市,前鎮區,佛德街34號之6
錢沐瑾,0931407853,新北市,三峽區,大利路96號
黃景曉,0934752048,花蓮縣,瑞穗鄉,民權西路82號
張峯磊,0930794842,高雄市,左營區,重信路75號
吳夕婭,0921261574,新竹縣,寶山鄉,寶山路１段24號之5
楊偲緹,0925774181,雲林縣,虎尾鎮,崁腳37號
吳宛淳,0956376704,花蓮縣,花蓮市,國民六街25號
楊思春,0972802950,屏東縣,屏東市,清世街67號8樓
陳國樺,0963180374,新北市,新店區,郵政路24號之4
李泰邦,0914787999,臺北市,中山區,一江街64號
范鋒駱,0917891538,桃園市,龍潭區,石門路3號之15
曾丞安,0927640733,高雄市,三民區,三鳳中街32號之6
張平易,0989816977,臺南市,歸仁區,大明二街39號
翁少知,0922226086,嘉義市,西區,環湖二街46號
沈常棋,0922276304,花蓮縣,吉安鄉,壽昌街77號
鍾哲景,0939436797,高雄市,橋頭區,南溝路２段神農巷61號2樓
鄧一茹,0970187119,彰化縣,社頭鄉,邱厝巷5號之3
康倫語,0917304581,彰化縣,二林鎮,萬原路１段98號
韓萬遙,0922538456,宜蘭縣,大同鄉,智腦路59號7樓
邱勝語,0916573010,臺中市,神岡區,前寮路9號10樓
黃盈蕾,0963843341,宜蘭縣,五結鄉,五結路２段39號
吳乾郜,0925946768,高雄市,橋頭區,站前街鐵路南舍61號11樓
柯嘉洋,0972318963,宜蘭縣,宜蘭市,農權路２段39號
董志芪,0956605865,臺中市,潭子區,大德北路71號12樓
王愛源,0933797857,雲林縣,水林鄉,溪墘厝53號12樓
黃啟明,0928509651,臺中市,東勢區,文化街68號8樓
黃召羚,0930578165,屏東縣,屏東市,民生路44號
許筱鬱,0938534135,臺北市,松山區,敦化北路79號
戴寧逸,0961794765,臺北市,士林區,延平北路６段31號8樓
白洋爾,0917306851,屏東縣,潮州鎮,太平路32號4樓
張全飛,0988570401,新竹市,香山區,海山港十街11號12樓
陳利興,0986942257,新北市,板橋區,板城路2號
馬媗美,0929536870,屏東縣,竹田鄉,南興路82號
李依善,0988699080,臺南市,仁德區,新田二街39號
陳凝榕,0918739687,新北市,新莊區,中港路88號
陳峻鶴,0930683469,臺東縣,長濱鄉,城子埔87號3樓之4
謝庭熙,0982794113,苗栗縣,後龍鎮,中華路74號7樓
阮卿婕,0923409699,臺中市,南區,忠孝路34號之9
林可樂,0952401993,高雄市,苓雅區,文武三街16號
羅曄鬆,0970570937,臺東縣,海端鄉,中石80號
丁和濤,0930620401,南投縣,草屯鎮,建興五街60號
陳江霜,0968499845,嘉義縣,六腳鄉,崙子93號
王東遙,0918720113,臺南市,龍崎區,石梯30號
吳汝秀,0939476764,新北市,萬里區,下社33號
曾妍潔,0960406190,高雄市,小港區,光陽街37號之1
鄭歆馨,0939151640,花蓮縣,秀林鄉,五橋10號
高晉秋,0938486764,臺南市,東區,文化一街97號
連允影,0928854638,高雄市,鳥松區,溫州街52號
石泉緹,0920207059,新北市,八里區,挖子尾街8號
姜石風,0920569522,臺中市,西區,樂群街82號
吳晤義,0923930498,桃園市,中壢區,華仁一街37號之18
張圖超,0958635316,臺南市,鹽水區,治水路68號
楊歡靈,0929531485,花蓮縣,秀林鄉,龍澗96號
董寒楷,0954230200,宜蘭縣,三星鄉,尚大路15號
梁採雪,0970156536,臺中市,豐原區,北陽一街45號2樓
林一紈,0968067920,嘉義縣,番路鄉,北勢17號10樓
巫以品,0919558906,新北市,土城區,中央路２段44號10樓
楊柏石,0938782521,臺中市,和平區,東關路１段分校巷74號
戴宛玲,0961548058,彰化縣,伸港鄉,嘉興路29號
簡廷風,0919685482,南投縣,集集鎮,茄苳巷51號10樓
陳仁晟,0918737325,高雄市,旗山區,延平一路2號
陳璟祐,0911452033,屏東縣,潮州鎮,光復路91號
吳川祉,0956154134,臺北市,內湖區,民權東路６段4號
鐘瑜駱,0927286212,苗栗縣,公館鄉,館南88號
張卿恩,0916348660,臺中市,東區,力行路12號
蔣羽韻,0938760564,臺中市,大肚區,沙田路１段61號
翁嬡筱,0986467404,臺東縣,鹿野鄉,中華路１段11號
洪勝歆,0912989518,臺中市,南屯區,大墩路50號
林珂盧,0933857546,臺北市,松山區,南京東路５段63號
紀燕萱,0935456731,新北市,鶯歌區,二甲路光照巷20號
卓林記,0970997549,彰化縣,和美鎮,仁美路15號
王倫庭,0911954598,嘉義市,東區,義教西路31號
謝澤道,0920328466,屏東縣,恆春鎮,墾丁路通海巷77號
卓可芳,0910824405,南投縣,鹿谷鄉,森豐巷61號
張函熙,0939670141,臺中市,東勢區,豐勢路99號
盧冠夫,0937961728,桃園市,中壢區,吉林三路79號7樓
鍾元莘,0982743770,彰化縣,員林市,崙雅巷100號
劉容帆,0922407141,臺南市,新營區,新進路80號11樓
楊濱輝,0918539980,新北市,淡水區,文化路15號之13
林叢沐,0989784143,臺南市,安南區,長和路４段54號4樓
方均慧,0989566979,臺中市,沙鹿區,正英八街40號
余熙琴,0910065347,臺中市,豐原區,向陽路45號
李好雨,0956873970,臺東縣,海端鄉,大埔71號
洪禹韻,0926755656,彰化縣,二林鎮,洲仔巷80號
馮利術,0933556276,雲林縣,西螺鎮,高速公路西螺休息站57號6樓之7
蔡君逞,0928934682,臺東縣,臺東市,更生路67號
鄭心盈,0923568425,新北市,土城區,廣興街1號
吳湘蕾,0910972713,臺中市,東區,東富街38號
龔秀連,0930396576,屏東縣,屏東市,建國路56號6樓
蔣濤蕾,0912560427,臺中市,東勢區,新盛五街72號
錢泰韜,0938453776,嘉義市,西區,世賢路１段74號
陳山方,0989528871,宜蘭縣,三星鄉,石頭城路44號
黃歆熙,0912101591,臺北市,文山區,萬慶街20號11樓
張涵爾,0920968220,新竹縣,湖口鄉,崩坡缺95號2樓
賴克品,0931960444,高雄市,三民區,文龍路11號
陳品馨,0970101379,花蓮縣,花蓮市,德安五街5號
柯越輝,0961791260,新竹縣,湖口鄉,南和路93號之2
李悦涵,0936736988,苗栗縣,苑裡鎮,北房87號10樓
朱馳鴻,0922490147,新竹縣,竹北市,縣政九路55號
許俊楷,0916843588,雲林縣,斗南鎮,建國二路25號12樓
朱慶理,0988811036,臺北市,內湖區,康樂街68號10樓
鐘修木,0930026371,桃園市,新屋區,東興路１段96號
林寶樸,0932809425,臺中市,大雅區,振興三路37號之2
蔣媛宜,0930334554,屏東縣,東港鎮,三和路67號
鄭採純,0922183010,苗栗縣,頭份市,永康街2號
方春鬆,0918388788,臺北市,大安區,仁愛路３段49號
詹月璐,0933932083,高雄市,苓雅區,泰順街88號之18
黎實禧,0928237243,臺北市,中正區,延平南路61號
林祐錦,0939787398,臺中市,大甲區,黎明路28號之15
黃川庭,0927860240,桃園市,八德區,公有零售市場29號之16
邱蓉鳳,0963134126,高雄市,左營區,重上街86號之2
蕭娟鈺,0987646037,臺北市,內湖區,港華街23號11樓
許津若,0915117375,新竹縣,竹北市,莊敬七街100號
黃媗甯,0938189484,臺北市,信義區,吳興街13號12樓之13
林致苑,0932787039,高雄市,大寮區,巷尾路36號
鄭皓瞻,0922169117,屏東縣,枋寮鄉,工業七街76號
蘇捷源,0972593834,新北市,土城區,青雲路31號
王堇隆,0968632037,桃園市,觀音區,濱海路大潭段91號
蔣石顏,0925767652,臺中市,新社區,雙連潭56號11樓之7
李升曉,0931258004,臺南市,下營區,新進東街9號2樓
謝清芷,0952354184,嘉義縣,民雄鄉,昇平路90號9樓
洪勛曄,0937950522,高雄市,鳥松區,永善路41號3樓之13
戴先金,0963949284,花蓮縣,花蓮市,華泰街27號之13
謝祟聖,0914843792,桃園市,平鎮區,南平路6號4樓
孫初靄,0928877144,臺中市,大里區,喬城路60號12樓
連超辰,0960207271,高雄市,梓官區,梓官路城隍巷1號
黃材超,0972523354,宜蘭縣,冬山鄉,九分一路65號
王安諺,0933011911,新竹市,香山區,中華路６段84號
卓濱禹,0963134138,屏東縣,佳冬鄉,燄溫村豐海路85號5樓
曹言飛,0938478169,彰化縣,北斗鎮,中西路２段98號
薛泓術,0963776794,高雄市,苓雅區,林西街99號
黃新眉,0912879738,桃園市,龜山區,文明路87號之3
張熹爾,0926779039,南投縣,草屯鎮,史路致興巷45號
陳城語,0989530773,南投縣,竹山鎮,北勢巷36號
李晟霄,0933908884,嘉義縣,中埔鄉,凍子88號5樓之1
施曄洋,0952187916,宜蘭縣,蘇澳鎮,東勝巷17號
林熙辰,0954761872,臺北市,士林區,福港街82號
陳傑天,0913215737,臺中市,大里區,慈德路3號
龔子星,0939010711,臺東縣,關山鎮,博愛路35號9樓之19
陳惠言,0931103750,高雄市,前鎮區,第三十號碼頭14號
劉恬術,0930489377,臺北市,士林區,葫蘆街85號
宋亭先,0987663954,宜蘭縣,羅東鎮,成功街75號
唐昊杉,0923662751,臺南市,中西區,運河北街62號4樓
彭天韜,0932521128,桃園市,八德區,大火房街42號4樓
劉均清,0916701572,臺東縣,臺東市,中華路２段16號2樓之13
王家紈,0956787942,屏東縣,泰武鄉,佳平巷52號之20
楊佑威,0915230613,苗栗縣,竹南鎮,照南路60號9樓之7
吳山琛,0916634490,彰化縣,員林市,新義街96號
白又真,0988088580,臺東縣,臺東市,知本路１段91號2樓
范冠妹,0910093145,臺中市,大甲區,通天路83號之13
王建鬆,0971815399,臺中市,南屯區,向心路15號8樓
孫寒霖,0921886156,桃園市,桃園區,福山街54號
卓姣靖,0929534259,嘉義縣,竹崎鄉,火炭埔44號
林育遠,0920026055,臺北市,萬華區,雙園街87號之8
黃方晤,0961912726,桃園市,楊梅區,中山北路１段66號之5
賴晨添,0953314480,屏東縣,琉球鄉,三民路87號
傅庭蕊,0918696195,新北市,汐止區,鄉長路２段47號
石眾秉,0928949938,高雄市,鳳山區,黃埔新村東二巷94號之12
張歆育,0982709356,高雄市,新興區,民有街5號
許雅鴻,0917946878,臺中市,豐原區,中陽路12號6樓之9
黃義賢,0982549745,臺中市,后里區,福安路43號
鐘楚秉,0930075675,苗栗縣,公館鄉,五谷53號9樓
顏茜黛,0958889949,新竹縣,關西鎮,中豐路１段7號
林揚肇,0958199973,臺東縣,臺東市,仁愛街95號4樓
陳倫啟,0960671291,臺南市,關廟區,北安三街98號11樓
魏懷熙,0989637816,宜蘭縣,員山鄉,新城路75號
陳勝星,0919461271,彰化縣,社頭鄉,南勢巷32號之7
郭燦鋒,0952794578,臺中市,大甲區,雁門路63號
戴泛濮,0930985651,臺中市,北區,健行路61號
朱源玲,0936012549,宜蘭縣,宜蘭市,陽明三路45號12樓
歐許靖,0935992093,嘉義市,東區,五福街40號8樓
鄒中喧,0936700957,花蓮縣,壽豐鄉,山邊路２段25號4樓之7
吳嫣郁,0924364781,彰化縣,永靖鄉,羅永路66號之8
王英韋,0928803670,臺南市,永康區,龍中街81號之4
蔡晨洢,0910638858,桃園市,大園區,西濱路１段61號
巫寶碧,0929612966,屏東縣,枋寮鄉,頂營一路31號
薛品潮,0932844152,金門縣,金沙鎮,東山59號7樓
王賢郜,0986162404,高雄市,仁武區,仁忠六街1號
蔡念歌,0961888627,雲林縣,東勢鄉,協進街72號8樓
黎哲盛,0936409481,臺東縣,池上鄉,錦園路27號
蔡揚潔,0917043974,高雄市,三民區,察哈爾一街57號
黃亮崇,0919482575,苗栗縣,頭份市,湳湖99號
郭緹藍,0961214105,屏東縣,屏東市,永泰巷74號
林均琪,0938377271,宜蘭縣,五結鄉,利成路２段94號
吳姝蕾,0910870233,雲林縣,斗南鎮,大同路27號
盧睿聖,0932883865,臺中市,神岡區,陽東營區勇七路21號
董梓藴,0989016755,彰化縣,大城鄉,太平路91號4樓
王妮詠,0918492572,高雄市,小港區,鳳盛街95號3樓之19
