parent_name,parent_tel,student_id
林欣碧,0926820186,s_202107845
楊儀鷺,0954797052,s_202107846
馬淼逞,0958754876,s_202107847
郭勵逞,0915853836,s_202107848
陳琛立,0912964962,s_202107849
曾源琳,0913174482,s_202107850
魏嬡微,0953557919,s_202107851
林棋豐,0920383314,s_202107852
陳叢珂,0917006834,s_202107853
陳保冠,0933682205,s_202107854
方剛林,0934598731,s_202107855
卓玲術,0917654563,s_202107856
邱拓聖,0956992375,s_202107857
賴豔飛,0926587832,s_202107858
巫優玟,0922502577,s_202107859
羅宗瑾,0956831681,s_202107860
溫彤懷,0937493391,s_202107861
陳瑾葉,0927618455,s_202107862
鄭好心,0921484046,s_202107863
洪珍鳳,0910881364,s_202107864
楊珺致,0934164372,s_202107865
張建驥,0986764414,s_202107866
陸凡霜,0911116381,s_202107867
張蕾飄,0922441236,s_202107868
陳吉晨,0971280885,s_202107869
金庭方,0954895464,s_202107870
陳國潮,0939154765,s_202107871
吳凡鋅,0914916776,s_202107872
卓進雙,0960804627,s_202107873
吳寧藴,0988012125,s_202107874
張丞天,0988600826,s_202107875
吳慧芊,0930108453,s_202107876
周家玥,0960873127,s_202107877
林景朋,0916924268,s_202107878
黃菲蓓,0931362272,s_202107879
張慈肇,0930559756,s_202107880
范才秀,0928842764,s_202107881
巫晗洪,0934264216,s_202107882
翁璇羚,0921143700,s_202107883
程萱青,0920703604,s_202107884
許景翊,0933238118,s_202107885
胡晨玉,0936657134,s_202107886
楊凱陽,0921890484,s_202107887
龔俠堯,0926490520,s_202107888
賴泓蒨,0958895901,s_202107889
蔡曄石,0918350067,s_202107890
楊得聰,0935006128,s_202107891
謝沫淇,0935061207,s_202107892
薛少智,0968450452,s_202107893
蔡琪順,0912981276,s_202107894
謝世得,0919506368,s_202107895
游永靈,0937083634,s_202107896
賴喧沛,0955134022,s_202107897
黃如樂,0932542918,s_202107898
姜建祉,0919970979,s_202107899
方希泉,0933099692,s_202107900
楊澍運,0918485514,s_202107901
謝爾瑛,0937834241,s_202107902
姜升義,0914730074,s_202107903
林俞鶴,0924473113,s_202107904
趙劉辛,0925370666,s_202107905
林楚谷,0963936480,s_202107906
周可濤,0955706984,s_202107907
林倩林,0936192426,s_202107908
鄒娟英,0989927368,s_202107909
王園娟,0987713937,s_202107910
許凡塵,0920514221,s_202107911
黃嘉泓,0938146100,s_202107912
楊均材,0968021276,s_202107913
溫建言,0963906457,s_202107914
方傑瑾,0923335933,s_202107915
賴思詩,0972393964,s_202107916
盧婧宗,0917274076,s_202107917
蕭成聰,0982366716,s_202107918
林巖超,0913468386,s_202107919
周泓紫,0954198694,s_202107920
簡建麗,0919036762,s_202107921
邱立詩,0968133294,s_202107922
胡孝昕,0928221633,s_202107923
洪升潞,0939914256,s_202107924
龔文波,0927951658,s_202107925
連泛致,0916773965,s_202107926
謝安德,0970108595,s_202107927
張園筠,0934205317,s_202107928
邵奕婕,0938574174,s_202107929
杜子方,0968251539,s_202107930
簡倫盛,0938567458,s_202107931
周採盧,0971737714,s_202107932
馬世崇,0920997265,s_202107933
黃升思,0928246506,s_202107934
廖折浚,0934471307,s_202107935
連卓韶,0936414499,s_202107936
柯夫子,0918827394,s_202107937
李豪超,0956986463,s_202107938
張夫齊,0960163606,s_202107939
高寶莎,0931015512,s_202107940
余沐漩,0968656142,s_202107941
李宗星,0936555234,s_202107942
林弘皓,0935861230,s_202107943
楊柯漩,0968741918,s_202107944
鄭育辰,0970043428,s_202107945
鍾堯朋,0955578981,s_202107946
丁歡藝,0989844474,s_202107947
劉宸彰,0986009539,s_202107948
邱煜萍,0925647953,s_202107949
蕭呈泛,0960799175,s_202107950
鄧甯芸,0930982427,s_202107951
黃依召,0939078434,s_202107952
劉俠理,0934056759,s_202107953
許千棋,0935790771,s_202107954
黃臻靜,0917899347,s_202107955
吳曄潔,0931362618,s_202107956
歐泉玫,0939070303,s_202107957
石嫣蓉,0914041509,s_202107958
薛睿諺,0939881461,s_202107959
李啟顏,0917440064,s_202107960
楊任成,0963943087,s_202107961
蘇仁芝,0938560323,s_202107962
涂千心,0933437268,s_202107963
劉宇華,0961401335,s_202107964
陳冠芪,0956315617,s_202107965
賴暉谷,0963394484,s_202107966
吳春欽,0938872040,s_202107967
溫嬡淳,0938539084,s_202107968
陸崇舟,0953617120,s_202107969
韓慧甯,0925512479,s_202107970
江棋運,0916085330,s_202107971
陳新維,0920251756,s_202107972
詹維萍,0971517401,s_202107973
陳浩雷,0916297872,s_202107974
鍾蓁谷,0915562329,s_202107975
黃昕洢,0910015288,s_202107976
郭棋研,0926903055,s_202107977
郭政珮,0918885025,s_202107978
黃元國,0968377886,s_202107979
廖揚禎,0923974855,s_202107980
郭昊謙,0936503802,s_202107981
余佩淇,0989599485,s_202107982
黃折玉,0911880717,s_202107983
古彬致,0956273894,s_202107984
鐘勝益,0989748729,s_202107985
巫佳琴,0921293218,s_202107986
王實鋭,0919449229,s_202107987
楊康馨,0912825476,s_202107988
陳玟薇,0963548366,s_202107989
林浩鈞,0939579852,s_202107990
陳冠郁,0920997760,s_202107991
劉玟麗,0919194720,s_202107992
嚴昀筱,0932704467,s_202107993
賴娟孝,0924242267,s_202107994
陳強彌,0929876137,s_202107995
邱沛舒,0930025747,s_202107996
陳皓龍,0922645514,s_202107997
石吉齊,0910760491,s_202107998
林嫣紈,0914088632,s_202107999
楊易眾,0954852748,s_202108000
蔡嫻懷,0931927240,s_202108001
張傑勛,0924057136,s_202108002
林嵐育,0934468783,s_202108003
林奕才,0935778340,s_202108004
王霖騏,0955911975,s_202108005
林功諄,0918499953,s_202108006
田修濤,0936162282,s_202108007
鄭庭熙,0953268454,s_202108008
許功福,0925094626,s_202108009
胡又蕊,0968828265,s_202108010
侯蒨黛,0972647368,s_202108011
陳方林,0989823364,s_202108012
韓君輝,0938562515,s_202108013
何得穎,0923054935,s_202108014
丁初華,0914652837,s_202108015
韓港雷,0913740811,s_202108016
黃曉樂,0970746218,s_202108017
鐘力蕾,0920776353,s_202108018
蔣常瀚,0958454850,s_202108019
徐歆謙,0920159148,s_202108020
謝郁鷺,0934086058,s_202108021
涂依芝,0960744692,s_202108022
林偲培,0928821709,s_202108023
溫忠義,0930791386,s_202108024
沈冠棟,0963298505,s_202108025
童樹舟,0927637024,s_202108026
廖新藻,0988054988,s_202108027
溫塵雄,0925265743,s_202108028
蔡瀾瓊,0937958558,s_202108029
吳實彤,0930284632,s_202108030
汪洋祉,0926513362,s_202108031
蔡常眾,0958661313,s_202108032
徐濤筠,0910069863,s_202108033
馮希楷,0937911744,s_202108034
方苑馳,0912037254,s_202108035
林谷風,0932224344,s_202108036
廖奕綺,0971172043,s_202108037
方宗青,0963806653,s_202108038
鄭恆業,0918970396,s_202108039
周庭承,0970697165,s_202108040
顏帆耿,0920038227,s_202108041
蔡山永,0960907561,s_202108042
丁丹柯,0968246650,s_202108043
胡欣漩,0935097412,s_202108044
童梓美,0930587260,s_202108045
程煥致,0917266819,s_202108046
王丞雷,0916859734,s_202108047
馮澤苑,0956978525,s_202108048
劉光郜,0931776417,s_202108049
詹於致,0961502768,s_202108050
許穎謙,0932648013,s_202108051
尤琛立,0970128685,s_202108052
莊茜藍,0920946172,s_202108053
陳夢銀,0934590720,s_202108054
陳堇豪,0927868554,s_202108055
鐘智芪,0968728248,s_202108056
趙啟志,0936802693,s_202108057
涂嫣瑗,0960356437,s_202108058
張宛文,0988223251,s_202108059
金杉森,0934930178,s_202108060
黃巖浚,0956706314,s_202108061
余勛卓,0910518757,s_202108062
吳峻彥,0968350090,s_202108063
高容瀟,0932467847,s_202108064
魏流禧,0971699465,s_202108065
林楷鴻,0954773467,s_202108066
黎思華,0939946694,s_202108067
魏啟雷,0961991285,s_202108068
李尚樺,0986486186,s_202108069
蕭智谷,0916386562,s_202108070
胡吉棋,0912963838,s_202108071
黃優筠,0917825192,s_202108072
丁棠永,0924216664,s_202108073
陳添真,0919435313,s_202108074
曾茜蕾,0972181416,s_202108075
汪一平,0930378344,s_202108076
謝凰吉,0923737366,s_202108077
姚慶碧,0953752475,s_202108078
邵晤馨,0955730695,s_202108079
蔡祺福,0934151022,s_202108080
藍寶鴻,0939459335,s_202108081
梁瑞韻,0963640525,s_202108082
陳中影,0933938976,s_202108083
廖博坤,0952240496,s_202108084
余康萬,0911227736,s_202108085
李陣齊,0928729261,s_202108086
顏嘉知,0982179882,s_202108087
吳堯靖,0939913736,s_202108088
吳影藍,0961423973,s_202108089
劉凡召,0915355174,s_202108090
林瀚謙,0922048931,s_202108091
邱寧筑,0922667698,s_202108092
胡卓德,0938105841,s_202108093
王潔藴,0918492942,s_202108094
黃康耀,0928939559,s_202108095
沈克冉,0919451127,s_202108096
賴嬡榕,0936901056,s_202108097
韓昕金,0989005780,s_202108098
楊召齊,0914611115,s_202108099
林芝靈,0920109714,s_202108100
沈晉靈,0932065299,s_202108101
林筑苡,0913849361,s_202108102
邵升婧,0953339213,s_202108103
郭冬利,0954795381,s_202108104
張棟穎,0936899432,s_202108105
蔣品楚,0953014997,s_202108106
胡洢蕊,0919701156,s_202108107
高任耀,0958457219,s_202108108
顏景藴,0963492868,s_202108109
許嚴榮,0936466467,s_202108110
黃懿谷,0926753871,s_202108111
馮秀耿,0986292363,s_202108112
莊倩嬡,0961228196,s_202108113
吳沐珺,0936566880,s_202108114
何愛睿,0989409385,s_202108115
王暉雙,0910370182,s_202108116
金琉靄,0914798268,s_202108117
廖宜鬆,0914933451,s_202108118
王依帆,0913103855,s_202108119
陳歆洪,0953700738,s_202108120
白棠銀,0952646048,s_202108121
程娜沫,0989772931,s_202108122
溫奕懿,0929052073,s_202108123
葉意曉,0928479129,s_202108124
汪光琪,0939126696,s_202108125
高升瑞,0961756237,s_202108126
蕭倩瑞,0927759686,s_202108127
韓懋杉,0953114781,s_202108128
黃森英,0915430309,s_202108129
陳明磊,0960984835,s_202108130
陳可奕,0924123307,s_202108131
洪睿語,0987144448,s_202108132
張宗鈺,0972842225,s_202108133
湯沐琪,0925652718,s_202108134
黎森眾,0913735997,s_202108135
李夢萱,0954422328,s_202108136
陳倫賢,0931860852,s_202108137
陳帆林,0910763015,s_202108138
賴勝澍,0916599958,s_202108139
蔡思沫,0956217475,s_202108140
蕭也鳳,0938695425,s_202108141
黃沛靖,0961281952,s_202108142
江培玲,0938116329,s_202108143
林影萱,0987371042,s_202108144
鍾瑩越,0960497178,s_202108145
陳泓蓓,0956776141,s_202108146
林木翰,0960014763,s_202108147
古倩露,0989500001,s_202108148
巫尹鷺,0916672990,s_202108149
張俊雲,0968419464,s_202108150
藍偉文,0920880178,s_202108151
袁全津,0921471738,s_202108152
黃勁駱,0930004977,s_202108153
郭愛珂,0931940201,s_202108154
袁堇馨,0929579769,s_202108155
阮方靖,0917566662,s_202108156
黃奇眾,0919100697,s_202108157
傅採月,0988404260,s_202108158
謝嬋泛,0937436960,s_202108159
李春琛,0926506962,s_202108160
鄭任眾,0955178219,s_202108161
許中嫻,0929141717,s_202108162
盧冠超,0934424740,s_202108163
賴昱鷺,0956851557,s_202108164
林潞萱,0911299238,s_202108165
李然羽,0958276445,s_202108166
杜志煜,0935206088,s_202108167
楊知鶴,0910420302,s_202108168
徐琪茂,0958375830,s_202108169
吳旭邦,0963037594,s_202108170
戴聖輝,0956000598,s_202108171
賴丞孝,0936024408,s_202108172
張圖韜,0986464849,s_202108173
柯承書,0936296577,s_202108174
高漢玟,0935475519,s_202108175
洪安嵐,0954536769,s_202108176
尤逸韜,0989372534,s_202108177
戴茂誠,0931279359,s_202108178
張忠江,0988079767,s_202108179
吳德鈞,0911715312,s_202108180
周伯欽,0915466249,s_202108181
張信諄,0958455688,s_202108182
陳昭毓,0921644596,s_202108183
張淼雲,0982856777,s_202108184
蔡建霜,0926387811,s_202108185
戴曼樂,0958700443,s_202108186
唐泰逞,0930285385,s_202108187
葉翔谷,0912681340,s_202108188
汪馨駱,0953916426,s_202108189
邱湘漩,0986954255,s_202108190
鄒恩齊,0920137004,s_202108191
王凡哲,0989781537,s_202108192
石彤玟,0958212568,s_202108193
蔡優帆,0988485950,s_202108194
廖楠泓,0930087836,s_202108195
藍亞莘,0920332974,s_202108196
袁昭瀾,0932583777,s_202108197
宋優宸,0920656419,s_202108198
朱耀記,0934557060,s_202108199
溫又姣,0921240735,s_202108200
康博邦,0972402923,s_202108201
劉濤若,0955454941,s_202108202
張圖鋒,0956163974,s_202108203
吳秀雅,0970921232,s_202108204
賴安澤,0915746934,s_202108205
巫翊齊,0956142323,s_202108206
周勛晉,0953406768,s_202108207
康泛黛,0918008363,s_202108208
宋喧潔,0961986006,s_202108209
歐石輝,0953097193,s_202108210
嚴曼肇,0926400384,s_202108211
楊棠樂,0938793992,s_202108212
蔣力夢,0921746878,s_202108213
謝宸道,0934388218,s_202108214
呂夫暉,0914743369,s_202108215
金克睿,0915408899,s_202108216
梁亞嵐,0988494840,s_202108217
洪任孝,0937863873,s_202108218
杜星祉,0936728004,s_202108219
劉新曉,0927643155,s_202108220
孫婷秋,0956132328,s_202108221
謝德禧,0912660174,s_202108222
沈偉石,0924099802,s_202108223
鄭嬈紫,0937721150,s_202108224
林磊谷,0933204940,s_202108225
謝元芝,0988760347,s_202108226
王毅鋅,0961576962,s_202108227
廖祥運,0925449749,s_202108228
黃樹玉,0956255821,s_202108229
王仁育,0916180044,s_202108230
戴慈辰,0920251429,s_202108231
張懋義,0937570109,s_202108232
謝苡鷺,0929970075,s_202108233
簡可塵,0913363138,s_202108234
陳寶梓,0932332185,s_202108235
涂業江,0927445447,s_202108236
陳欣清,0987780877,s_202108237
鄭堯崇,0914027825,s_202108238
劉佩薇,0952788787,s_202108239
侯維語,0925832686,s_202108240
吳佑萬,0938323145,s_202108241
陳得瑋,0910664957,s_202108242
張曉柯,0912173964,s_202108243
盧允智,0926180479,s_202108244
鍾奕姝,0988883587,s_202108245
陳宸旻,0911815492,s_202108246
巫先勝,0968815930,s_202108247
連易潞,0923898494,s_202108248
廖晉盧,0935188645,s_202108249
許吉温,0955236402,s_202108250
李茜菲,0910641116,s_202108251
馬沛沫,0987936990,s_202108252
洪舒菁,0971858457,s_202108253
宋仁棋,0930754042,s_202108254
吳冬漢,0925631526,s_202108255
林勝鑫,0934215202,s_202108256
紀恆瞻,0915546165,s_202108257
蔣來浩,0936769363,s_202108258
陳善暢,0923393550,s_202108259
彭恩潔,0987238638,s_202108260
蔡江熹,0982343807,s_202108261
張凰精,0989753636,s_202108262
陳意春,0935547335,s_202108263
陳慶於,0953557074,s_202108264
劉爾苡,0922087084,s_202108265
鄭毅進,0934148524,s_202108266
巫宸琛,0913570560,s_202108267
張月熹,0930014986,s_202108268
董中恬,0970371986,s_202108269
孫森樸,0961945355,s_202108270
林林煒,0982387069,s_202108271
陳念棋,0928685485,s_202108272
賴宗榮,0930515629,s_202108273
侯海翰,0937658183,s_202108274
蔡家昱,0937386065,s_202108275
黃好莎,0914590276,s_202108276
鄧子暉,0956724037,s_202108277
溫敬齊,0954042734,s_202108278
湯品金,0961527723,s_202108279
黃聖菁,0989571830,s_202108280
莊年樺,0954249808,s_202108281
黎家藍,0924024066,s_202108282
余平暢,0938636876,s_202108283
陸夏軒,0954008716,s_202108284
張吉言,0913209248,s_202108285
鄧宗詩,0930207955,s_202108286
黎温耀,0986243226,s_202108287
葉修照,0913137640,s_202108288
韓鈞騏,0971456687,s_202108289
翁昭華,0932354385,s_202108290
李勳彥,0982237961,s_202108291
邵達陣,0988656575,s_202108292
簡亭宛,0935129188,s_202108293
阮禹笑,0917997688,s_202108294
謝蓉黛,0928217032,s_202108295
連中芯,0954499416,s_202108296
梁庭致,0935233740,s_202108297
李以璐,0937629893,s_202108298
蘇筑雯,0954440094,s_202108299
黃祥超,0911963822,s_202108300
蕭彬林,0925350254,s_202108301
林元韜,0960716006,s_202108302
邱千菲,0937439929,s_202108303
董暉淼,0935547372,s_202108304
王文明,0982686933,s_202108305
林遠騏,0925570178,s_202108306
許禹鋒,0925903814,s_202108307
王宛盈,0970780579,s_202108308
孫潮璟,0986991985,s_202108309
薛升靜,0982419408,s_202108310
石園蓉,0928754009,s_202108311
戴漩熹,0927883258,s_202108312
盧筱雅,0912879876,s_202108313
王江萬,0915705876,s_202108314
翁叢艾,0986937332,s_202108315
許惠柯,0919611075,s_202108316
吳清雅,0930335836,s_202108317
顏樺理,0963195408,s_202108318
童嬈璟,0937572408,s_202108319
涂俊海,0931708183,s_202108320
蔡毓致,0955428247,s_202108321
張宏語,0917354430,s_202108322
黎卓祥,0972063277,s_202108323
張悟石,0932370551,s_202108324
陳山淇,0912942252,s_202108325
莊召瓊,0972745953,s_202108326
巫坤琛,0939195819,s_202108327
馬明雅,0927337858,s_202108328
何潮鴻,0971830870,s_202108329
劉元意,0934672675,s_202108330
葉于曼,0914167247,s_202108331
謝莉莘,0932964849,s_202108332
汪慧懿,0920369971,s_202108333
洪恆聰,0986229924,s_202108334
鄭瑛萍,0958902451,s_202108335
薛冬舒,0937455540,s_202108336
陳俠業,0920320350,s_202108337
郭弘馳,0922775189,s_202108338
張林珍,0919151353,s_202108339
楊菁蕊,0986267149,s_202108340
郭嘉許,0934572270,s_202108341
許亞語,0930052413,s_202108342
鄧盛藻,0958515134,s_202108343
陳沫金,0930398873,s_202108344
張元婕,0932780760,s_202108345
李杉融,0955293532,s_202108346
丁亦藴,0970968043,s_202108347
戴瞻萬,0927890928,s_202108348
陳敏豔,0918750074,s_202108349
趙園瑗,0913167792,s_202108350
黃丹辰,0955500874,s_202108351
劉全蓁,0963140711,s_202108352
賴玲芪,0920855542,s_202108353
丁孝東,0914942267,s_202108354
袁品永,0939017221,s_202108355
蔡冉妹,0925952803,s_202108356
王依晤,0970256141,s_202108357
曾楚育,0961732745,s_202108358
蔡晤泰,0936596549,s_202108359
賴芮靜,0933234499,s_202108360
葉柯流,0939731047,s_202108361
吳園韻,0953190897,s_202108362
葉才文,0920361991,s_202108363
宋任霜,0932246595,s_202108364
翁丞璇,0953128385,s_202108365
